hotelId,hotelName,hotelAddress,city,postalCode,addressRegion,country,hotelRating,reviewCount,latitude,longitude,hotelUrl,description,roomName,maxOccupancyText,maxOccupancy,bedTypes,roomHighlights,includedFacilities,priceCurrent,pricePerNight,priceOriginal,currency,priceText,cancellationPolicy,mealPlan,scrapedAt
kaserne-boutique,KASerne Boutique Hotel,"Willemspoort 1, 5223 WV Den Bosch, Netherlands",Willemspoort 1,5223 WV,Noord-Brabant,Netherlands,8.5,288,51.68526,5.283652,https://www.booking.com/hotel/nl/kaserne-boutique.html,"Located in Den Bosch, 2.4 miles from Brabanthallen Exhibition Center, KASerne Boutique Hotel provides accommodations with a terrace, private parking, a...",Deluxe Double Room,Max. people: 2,2,1 queen bed,25 m²; Private bathroom; Coffee machine; Free Wifi; Shower; Toilet; Towels; Linens; Socket near the bed; Desk; Heating; Hairdryer; Extra long beds (> 6.5 ft); Entire unit located on ground floor; Clothes rack; Drying rack for clothing; Toilet paper,Shower; Toilet; Towels; Linens; Socket near the bed; Desk; Heating; Hairdryer; Extra long beds (> 6.5 ft); Entire unit located on ground floor; Clothes rack; Drying rack for clothing; Toilet paper,1.09,1.09,,EUR,"€ 1,090 Price € 1,090 Includes taxes and fees",,,2025-12-16T13:30:10.447Z
kamer-joesje-den-bosch,"Kamer Joesje, Den Bosch","Maastrichtseweg 64 1, 5215 AD Den Bosch, Netherlands",Maastrichtseweg 64 1,5215 AD,Noord-Brabant,Netherlands,6,4,51.6879955,5.3224435,https://www.booking.com/hotel/nl/kamer-joesje-den-bosch.html,"Kamer Joesje, Den Bosch is located in Den Bosch, just 2.7 miles from Brabanthallen Exhibition Center and 16 miles from Efteling Theme Park.",Double Room,Max. people: 2,2,1 full bed,Shower; Toilet; Towels; Linens; Refrigerator; Shared bathroom; Heating; Towels/Sheets (extra fee); Dining table; Toilet paper,Shower; Toilet; Towels; Linens; Refrigerator; Shared bathroom; Heating; Towels/Sheets (extra fee); Dining table; Toilet paper,479,479,,EUR,€ 479 Price € 479 Includes taxes and fees,,,2025-12-16T13:30:10.447Z
de-soete-moeder,Kloosterhotel de Soete Moeder,"Nemiusstraat 4, 5212 RG Den Bosch, Netherlands",Nemiusstraat 4,5212 RG,Noord-Brabant,Netherlands,8.5,1322,51.6936968,5.3118092,https://www.booking.com/hotel/nl/de-soete-moeder.html,"Located in a renovated monastery, Kloosterhotel de Soete Moeder is set in the city center of Den Bosch.",Deluxe Double or Twin Room,Max. people: 2,2,1 queen bed; 2 twin beds,1 room; 22 m²; Air conditioning; Attached bathroom; Flat-screen TV; Coffee machine; Free Wifi; Shower; Bathrobe; Safe; Toilet; Hardwood or parquet floors; Towels; Linens; Tea/Coffee maker; Heating; Hairdryer; Extra long beds (> 6.5 ft); Electric kettle; Cable channels; Wardrobe or closet; Upper floors accessible by elevator; Toilet paper; Single-room AC for guest accommodation,Shower; Bathrobe; Safe; Toilet; Hardwood or parquet floors; Towels; Linens; Tea/Coffee maker; Heating; Hairdryer; Extra long beds (> 6.5 ft); Electric kettle; Cable channels; Wardrobe or closet; Upper floors accessible by elevator; Toilet paper; Single-room AC for guest accommodation,760,760,,EUR,€ 760 Price € 760 Includes taxes and fees,,,2025-12-16T13:30:10.447Z
de-soete-moeder,Kloosterhotel de Soete Moeder,"Nemiusstraat 4, 5212 RG Den Bosch, Netherlands",Nemiusstraat 4,5212 RG,Noord-Brabant,Netherlands,8.5,1322,51.6936968,5.3118092,https://www.booking.com/hotel/nl/de-soete-moeder.html,"Located in a renovated monastery, Kloosterhotel de Soete Moeder is set in the city center of Den Bosch.",Junior Suite,Max. people: 2,2,,Private suite; 26 m²; Air conditioning; Attached bathroom; Flat-screen TV; Coffee machine; Free Wifi; Shower; Bathrobe; Safe; Toilet; Hardwood or parquet floors; Towels; Linens; Tea/Coffee maker; Heating; Hairdryer; Extra long beds (> 6.5 ft); Electric kettle; Cable channels; Wardrobe or closet; Upper floors accessible by elevator; Toilet paper; Single-room AC for guest accommodation,Shower; Bathrobe; Safe; Toilet; Hardwood or parquet floors; Towels; Linens; Tea/Coffee maker; Heating; Hairdryer; Extra long beds (> 6.5 ft); Electric kettle; Cable channels; Wardrobe or closet; Upper floors accessible by elevator; Toilet paper; Single-room AC for guest accommodation,885,885,,EUR,€ 885 Price € 885 Includes taxes and fees,,,2025-12-16T13:30:10.447Z
landgoed-huize-bergen,Landgoed Huize Bergen Den Bosch - Vught,"Glorieuxlaan 1, 5261 SG Den Bosch, Netherlands",Glorieuxlaan 1,5261 SG,Noord-Brabant,Netherlands,8.3,2413,51.6503169,5.3014237,https://www.booking.com/hotel/nl/landgoed-huize-bergen.html,"Located at a 1-minute car drive from the motorway A2, in the rural area of Vught and a 3-minute drive from the city center, Landgoed Huize Bergen Den Bosch...",Deluxe Double Room,Max. people: 2,2,1 queen bed; 2 twin beds,25 m²; View; Air conditioning; Attached bathroom; Flat-screen TV; Coffee machine; Free Wifi; Free toiletries; Shower; Safe; Toilet; Hardwood or parquet floors; Towels; Linens; Socket near the bed; Desk; Private entrance; TV; Telephone; Ironing facilities; Tea/Coffee maker; Iron; Interconnecting room(s) available; Heating; Hairdryer; Extra long beds (> 6.5 ft); Electric kettle; Cable channels; Wake-up service; Laptop safe; Wardrobe or closet; Entire unit located on ground floor; Upper floors accessible by elevator; Clothes rack; Toilet paper,Free toiletries; Shower; Safe; Toilet; Hardwood or parquet floors; Towels; Linens; Socket near the bed; Desk; Private entrance; TV; Telephone; Ironing facilities; Tea/Coffee maker; Iron; Interconnecting room(s) available; Heating; Hairdryer; Extra long beds (> 6.5 ft); Electric kettle; Cable channels; Wake-up service; Laptop safe; Wardrobe or closet; Entire unit located on ground floor; Upper floors accessible by elevator; Clothes rack; Toilet paper,759,168.21,841,EUR,"€ 841 € 759 Original price € 841 Current price € 759 € 168.21 × 5 nights € 841.06 Genius Discount - € 81.61 You’re getting a reduced rate because you’re a Genius member. Total € 759.45 Includes taxes and fees 10% off 10% off You’re getting a reduced rate because this property is offering a discount. Genius rewards You're getting a discount with Genius, Booking.com's loyalty program.",,,2025-12-16T13:30:10.447Z
landgoed-huize-bergen,Landgoed Huize Bergen Den Bosch - Vught,"Glorieuxlaan 1, 5261 SG Den Bosch, Netherlands",Glorieuxlaan 1,5261 SG,Noord-Brabant,Netherlands,8.3,2413,51.6503169,5.3014237,https://www.booking.com/hotel/nl/landgoed-huize-bergen.html,"Located at a 1-minute car drive from the motorway A2, in the rural area of Vught and a 3-minute drive from the city center, Landgoed Huize Bergen Den Bosch...",Junior Suite,Max. people: 2,2,1 queen bed,50 m²; Garden view; Air conditioning; Attached bathroom; Flat-screen TV; Free Wifi; Free toiletries; Shower; Safe; Toilet; Sofa; Hardwood or parquet floors; Towels; Linens; Socket near the bed; Desk; Sitting area; Private entrance; TV; Telephone; Ironing facilities; Tea/Coffee maker; Iron; Heating; Hairdryer; Extra long beds (> 6.5 ft); Electric kettle; Cable channels; Wake-up service; Laptop safe; Wardrobe or closet; Upper floors accessible by elevator; Upper floors accessible by stairs only; Clothes rack; Toilet paper,Free toiletries; Shower; Safe; Toilet; Sofa; Hardwood or parquet floors; Towels; Linens; Socket near the bed; Desk; Sitting area; Private entrance; TV; Telephone; Ironing facilities; Tea/Coffee maker; Iron; Heating; Hairdryer; Extra long beds (> 6.5 ft); Electric kettle; Cable channels; Wake-up service; Laptop safe; Wardrobe or closet; Upper floors accessible by elevator; Upper floors accessible by stairs only; Clothes rack; Toilet paper,845,187.21,936,EUR,"€ 936 € 845 Original price € 936 Current price € 845 € 187.21 × 5 nights € 936.06 Genius Discount - € 91.11 You’re getting a reduced rate because you’re a Genius member. Total € 844.95 Includes taxes and fees 10% off 10% off You’re getting a reduced rate because this property is offering a discount. Genius rewards You're getting a discount with Genius, Booking.com's loyalty program.",,,2025-12-16T13:30:10.447Z
little-duke,Little Duke Hotel,"33 Stationsweg, 5211 TV Den Bosch, Netherlands",33 Stationsweg,5211 TV,Noord-Brabant,Netherlands,7.4,994,51.6906526,5.2965801,https://www.booking.com/hotel/nl/little-duke.html,"Featuring a self check-in system and free WiFi throughout the property, Little Duke Hotel is located in the center of Den Bosch, 0.",Standard Room,Max. people: 2,2,1 queen bed,"15 m²; City view; Private bathroom; Flat-screen TV; Soundproof; Free Wifi; Free toiletries; Safe; Streaming service (like Netflix); Toilet; Bathtub or shower; Hardwood or parquet floors; Towels; Linens; Cleaning products; Hypoallergenic; Desk; Private entrance; TV; Refrigerator; Satellite channels; Heating; Hairdryer; Fan; Extra long beds (> 6.5 ft); Cable channels; Laptop safe; Wardrobe or closet; Upper floors accessible by stairs only; Clothes rack; Drying rack for clothing; Toilet paper; Books, DVDs or music for children","Free toiletries; Safe; Streaming service (like Netflix); Toilet; Bathtub or shower; Hardwood or parquet floors; Towels; Linens; Cleaning products; Hypoallergenic; Desk; Private entrance; TV; Refrigerator; Satellite channels; Heating; Hairdryer; Fan; Extra long beds (> 6.5 ft); Cable channels; Laptop safe; Wardrobe or closet; Upper floors accessible by stairs only; Clothes rack; Drying rack for clothing; Toilet paper; Books, DVDs or music for children",590,137.01,685,EUR,"€ 685 € 590 Original price € 685 Current price € 590 € 137.01 × 5 nights € 685.06 Early 2026 Deal - € 95.26 This property is offering a discount on stays between Jan 1 and Apr 1, 2026. Total € 589.80 Includes taxes and fees 14% off 14% off You’re getting a reduced rate because this property is offering a discount. Early 2026 Deal Early 2026 Deal This property is offering a discount on stays between Jan 1 and Apr 1, 2026.",,,2025-12-16T13:30:10.447Z
little-duke,Little Duke Hotel,"33 Stationsweg, 5211 TV Den Bosch, Netherlands",33 Stationsweg,5211 TV,Noord-Brabant,Netherlands,7.4,994,51.6906526,5.2965801,https://www.booking.com/hotel/nl/little-duke.html,"Featuring a self check-in system and free WiFi throughout the property, Little Duke Hotel is located in the center of Den Bosch, 0.",Big Room,Max. people: 2,2,1 queen bed,"20 m²; City view; Private bathroom; Flat-screen TV; Soundproof; Free Wifi; Free toiletries; Safe; Streaming service (like Netflix); Toilet; Bathtub or shower; Hardwood or parquet floors; Towels; Linens; Cleaning products; Hypoallergenic; Desk; Private entrance; TV; Refrigerator; Satellite channels; Heating; Hairdryer; Fan; Extra long beds (> 6.5 ft); Cable channels; Laptop safe; Wardrobe or closet; Upper floors accessible by stairs only; Clothes rack; Drying rack for clothing; Toilet paper; Books, DVDs or music for children","Free toiletries; Safe; Streaming service (like Netflix); Toilet; Bathtub or shower; Hardwood or parquet floors; Towels; Linens; Cleaning products; Hypoallergenic; Desk; Private entrance; TV; Refrigerator; Satellite channels; Heating; Hairdryer; Fan; Extra long beds (> 6.5 ft); Cable channels; Laptop safe; Wardrobe or closet; Upper floors accessible by stairs only; Clothes rack; Drying rack for clothing; Toilet paper; Books, DVDs or music for children",682,158.74,794,EUR,"€ 794 € 682 Original price € 794 Current price € 682 € 158.74 × 5 nights € 793.72 Early 2026 Deal - € 111.56 This property is offering a discount on stays between Jan 1 and Apr 1, 2026. Total € 682.16 Includes taxes and fees 14% off 14% off You’re getting a reduced rate because this property is offering a discount. Early 2026 Deal Early 2026 Deal This property is offering a discount on stays between Jan 1 and Apr 1, 2026.",,,2025-12-16T13:30:10.447Z
little-duke,Little Duke Hotel,"33 Stationsweg, 5211 TV Den Bosch, Netherlands",33 Stationsweg,5211 TV,Noord-Brabant,Netherlands,7.4,994,51.6906526,5.2965801,https://www.booking.com/hotel/nl/little-duke.html,"Featuring a self check-in system and free WiFi throughout the property, Little Duke Hotel is located in the center of Den Bosch, 0.",Special: The Balcony Room,Max. people: 2,2,1 queen bed,"20 m²; Balcony; City view; Private bathroom; Flat-screen TV; Soundproof; Terrace; Free Wifi; Free toiletries; Safe; Streaming service (like Netflix); Toilet; Bathtub or shower; Hardwood or parquet floors; Towels; Linens; Cleaning products; Hypoallergenic; Desk; Private entrance; TV; Refrigerator; Satellite channels; Heating; Hairdryer; Fan; Extra long beds (> 6.5 ft); Outdoor furniture; Cable channels; Laptop safe; Wardrobe or closet; Upper floors accessible by stairs only; Clothes rack; Drying rack for clothing; Toilet paper; Books, DVDs or music for children","Free toiletries; Safe; Streaming service (like Netflix); Toilet; Bathtub or shower; Hardwood or parquet floors; Towels; Linens; Cleaning products; Hypoallergenic; Desk; Private entrance; TV; Refrigerator; Satellite channels; Heating; Hairdryer; Fan; Extra long beds (> 6.5 ft); Outdoor furniture; Cable channels; Laptop safe; Wardrobe or closet; Upper floors accessible by stairs only; Clothes rack; Drying rack for clothing; Toilet paper; Books, DVDs or music for children",701,163.28,816,EUR,"€ 816 € 701 Original price € 816 Current price € 701 € 163.28 × 5 nights € 816.41 Early 2026 Deal - € 114.96 This property is offering a discount on stays between Jan 1 and Apr 1, 2026. Total € 701.45 Includes taxes and fees 14% off 14% off You’re getting a reduced rate because this property is offering a discount. Early 2026 Deal Early 2026 Deal This property is offering a discount on stays between Jan 1 and Apr 1, 2026.",,,2025-12-16T13:30:10.447Z
little-duke,Little Duke Hotel,"33 Stationsweg, 5211 TV Den Bosch, Netherlands",33 Stationsweg,5211 TV,Noord-Brabant,Netherlands,7.4,994,51.6906526,5.2965801,https://www.booking.com/hotel/nl/little-duke.html,"Featuring a self check-in system and free WiFi throughout the property, Little Duke Hotel is located in the center of Den Bosch, 0.",Special: The Grand Room,Max. people: 2,2,1 queen bed,"25 m²; City view; Private bathroom; Flat-screen TV; Soundproof; Free Wifi; Free toiletries; Safe; Streaming service (like Netflix); Toilet; Bathtub or shower; Hardwood or parquet floors; Towels; Linens; Cleaning products; Hypoallergenic; Desk; Sitting area; Private entrance; TV; Refrigerator; Satellite channels; Heating; Hairdryer; Fan; Extra long beds (> 6.5 ft); Cable channels; Laptop safe; Wardrobe or closet; Upper floors accessible by stairs only; Clothes rack; Drying rack for clothing; Toilet paper; Books, DVDs or music for children","Free toiletries; Safe; Streaming service (like Netflix); Toilet; Bathtub or shower; Hardwood or parquet floors; Towels; Linens; Cleaning products; Hypoallergenic; Desk; Sitting area; Private entrance; TV; Refrigerator; Satellite channels; Heating; Hairdryer; Fan; Extra long beds (> 6.5 ft); Cable channels; Laptop safe; Wardrobe or closet; Upper floors accessible by stairs only; Clothes rack; Drying rack for clothing; Toilet paper; Books, DVDs or music for children",701,163.28,816,EUR,"€ 816 € 701 Original price € 816 Current price € 701 € 163.28 × 5 nights € 816.41 Early 2026 Deal - € 114.96 This property is offering a discount on stays between Jan 1 and Apr 1, 2026. Total € 701.45 Includes taxes and fees 14% off 14% off You’re getting a reduced rate because this property is offering a discount. Early 2026 Deal Early 2026 Deal This property is offering a discount on stays between Jan 1 and Apr 1, 2026.",,,2025-12-16T13:30:10.447Z
little-duke,Little Duke Hotel,"33 Stationsweg, 5211 TV Den Bosch, Netherlands",33 Stationsweg,5211 TV,Noord-Brabant,Netherlands,7.4,994,51.6906526,5.2965801,https://www.booking.com/hotel/nl/little-duke.html,"Featuring a self check-in system and free WiFi throughout the property, Little Duke Hotel is located in the center of Den Bosch, 0.",Special: The Tower Room,Max. people: 2,2,1 queen bed,"20 m²; City view; Private bathroom; Flat-screen TV; Soundproof; Free Wifi; Free toiletries; Safe; Streaming service (like Netflix); Toilet; Bathtub or shower; Hardwood or parquet floors; Towels; Linens; Cleaning products; Hypoallergenic; Desk; Sitting area; Private entrance; TV; Refrigerator; Satellite channels; Heating; Hairdryer; Fan; Extra long beds (> 6.5 ft); Cable channels; Laptop safe; Wardrobe or closet; Upper floors accessible by stairs only; Clothes rack; Drying rack for clothing; Toilet paper; Books, DVDs or music for children","Free toiletries; Safe; Streaming service (like Netflix); Toilet; Bathtub or shower; Hardwood or parquet floors; Towels; Linens; Cleaning products; Hypoallergenic; Desk; Sitting area; Private entrance; TV; Refrigerator; Satellite channels; Heating; Hairdryer; Fan; Extra long beds (> 6.5 ft); Cable channels; Laptop safe; Wardrobe or closet; Upper floors accessible by stairs only; Clothes rack; Drying rack for clothing; Toilet paper; Books, DVDs or music for children",754,175.76,879,EUR,"€ 879 € 754 Original price € 879 Current price € 754 € 175.76 × 5 nights € 878.78 Early 2026 Deal - € 124.32 This property is offering a discount on stays between Jan 1 and Apr 1, 2026. Total € 754.46 Includes taxes and fees 14% off 14% off You’re getting a reduced rate because this property is offering a discount. Early 2026 Deal Early 2026 Deal This property is offering a discount on stays between Jan 1 and Apr 1, 2026.",,,2025-12-16T13:30:10.447Z
little-duke,Little Duke Hotel,"33 Stationsweg, 5211 TV Den Bosch, Netherlands",33 Stationsweg,5211 TV,Noord-Brabant,Netherlands,7.4,994,51.6906526,5.2965801,https://www.booking.com/hotel/nl/little-duke.html,"Featuring a self check-in system and free WiFi throughout the property, Little Duke Hotel is located in the center of Den Bosch, 0.",Special: The Panorama Room,Max. people: 2,2,1 queen bed,"25 m²; City view; Private bathroom; Flat-screen TV; Soundproof; Free Wifi; Free toiletries; Safe; Streaming service (like Netflix); Toilet; Bathtub or shower; Hardwood or parquet floors; Towels; Linens; Cleaning products; Hypoallergenic; Desk; Sitting area; Private entrance; TV; Refrigerator; Satellite channels; Heating; Hairdryer; Fan; Extra long beds (> 6.5 ft); Cable channels; Laptop safe; Wardrobe or closet; Upper floors accessible by stairs only; Clothes rack; Drying rack for clothing; Toilet paper; Books, DVDs or music for children","Free toiletries; Safe; Streaming service (like Netflix); Toilet; Bathtub or shower; Hardwood or parquet floors; Towels; Linens; Cleaning products; Hypoallergenic; Desk; Sitting area; Private entrance; TV; Refrigerator; Satellite channels; Heating; Hairdryer; Fan; Extra long beds (> 6.5 ft); Cable channels; Laptop safe; Wardrobe or closet; Upper floors accessible by stairs only; Clothes rack; Drying rack for clothing; Toilet paper; Books, DVDs or music for children",758,176.7,884,EUR,"€ 884 € 758 Original price € 884 Current price € 758 € 176.70 × 5 nights € 883.50 Early 2026 Deal - € 125.02 This property is offering a discount on stays between Jan 1 and Apr 1, 2026. Total € 758.48 Includes taxes and fees 14% off 14% off You’re getting a reduced rate because this property is offering a discount. Early 2026 Deal Early 2026 Deal This property is offering a discount on stays between Jan 1 and Apr 1, 2026.",,,2025-12-16T13:30:10.447Z
maison-bon,Maison Bon Apartments,"37 Lepelstraat, 5211 DP Den Bosch, Netherlands",37 Lepelstraat,5211 DP,Noord-Brabant,Netherlands,8.5,138,51.689873,5.299649,https://www.booking.com/hotel/nl/maison-bon.html,"Providing inner courtyard views, Maison Bon Apartments in Den Bosch provides accommodations and a bar.",Two-Bedroom Apartment,Max. people: 2,2,,Entire apartment; 65 m²; Private kitchen; Private bathroom; Balcony; Garden view; Landmark view; City view; Inner courtyard view; Dishwasher; Flat-screen TV; Terrace; Coffee machine; Free Wifi; Free toiletries; Kitchen; Toilet; Sofa; Bathtub or shower; Towels; Linens; Socket near the bed; Cleaning products; Hypoallergenic; Sitting area; Private entrance; TV; Refrigerator; Ironing facilities; Tea/Coffee maker; Iron; Shared toilet; Interconnecting room(s) available; Microwave; Heating; Hairdryer; Kitchenware; Kitchenette; Fan; Walk-in closet; Carpeted; Electric kettle; Outdoor furniture; Outdoor dining area; Wardrobe or closet; Oven; Stovetop; Toaster; Dining area; Dining table; Upper floors accessible by stairs only; Private apartment in building; Clothes rack; Toilet paper,Free toiletries; Kitchen; Toilet; Sofa; Bathtub or shower; Towels; Linens; Socket near the bed; Cleaning products; Hypoallergenic; Sitting area; Private entrance; TV; Refrigerator; Ironing facilities; Tea/Coffee maker; Iron; Shared toilet; Interconnecting room(s) available; Microwave; Heating; Hairdryer; Kitchenware; Kitchenette; Fan; Walk-in closet; Carpeted; Electric kettle; Outdoor furniture; Outdoor dining area; Wardrobe or closet; Oven; Stovetop; Toaster; Dining area; Dining table; Upper floors accessible by stairs only; Private apartment in building; Clothes rack; Toilet paper,1.1,1.1,,EUR,"€ 1,100 Price € 1,100 Includes taxes and fees",,,2025-12-16T13:30:10.447Z
maison-bon,Maison Bon Apartments,"37 Lepelstraat, 5211 DP Den Bosch, Netherlands",37 Lepelstraat,5211 DP,Noord-Brabant,Netherlands,8.5,138,51.689873,5.299649,https://www.booking.com/hotel/nl/maison-bon.html,"Providing inner courtyard views, Maison Bon Apartments in Den Bosch provides accommodations and a bar.",Two-Bedroom Apartment,Max. people: 2,2,,Entire apartment; 75 m²; Private kitchen; Private bathroom; Balcony; Garden view; Landmark view; City view; Inner courtyard view; Patio; Dishwasher; Flat-screen TV; Terrace; Coffee machine; Free Wifi; Free toiletries; Kitchen; Washing machine; Toilet; Sofa; Bathtub or shower; Towels; Linens; Socket near the bed; Cleaning products; Hypoallergenic; Sitting area; Private entrance; TV; Refrigerator; Ironing facilities; Tea/Coffee maker; Iron; Shared toilet; Interconnecting room(s) available; Microwave; Heating; Hairdryer; Kitchenware; Kitchenette; Fan; Walk-in closet; Electric kettle; Outdoor furniture; Outdoor dining area; Wardrobe or closet; Oven; Stovetop; Toaster; Dining area; Dining table; Upper floors accessible by stairs only; Private apartment in building; Clothes rack; Toilet paper,Free toiletries; Kitchen; Washing machine; Toilet; Sofa; Bathtub or shower; Towels; Linens; Socket near the bed; Cleaning products; Hypoallergenic; Sitting area; Private entrance; TV; Refrigerator; Ironing facilities; Tea/Coffee maker; Iron; Shared toilet; Interconnecting room(s) available; Microwave; Heating; Hairdryer; Kitchenware; Kitchenette; Fan; Walk-in closet; Electric kettle; Outdoor furniture; Outdoor dining area; Wardrobe or closet; Oven; Stovetop; Toaster; Dining area; Dining table; Upper floors accessible by stairs only; Private apartment in building; Clothes rack; Toilet paper,1.1,1.1,,EUR,"€ 1,100 Price € 1,100 Includes taxes and fees",,,2025-12-16T13:30:10.447Z
stadscamping-overboord,Stadscamping Overboord,"van Veldekekade 35, 5216 KT Den Bosch, Netherlands",van Veldekekade 35,5216 KT,Noord-Brabant,Netherlands,8.9,37,51.686974,5.3242279,https://www.booking.com/hotel/nl/stadscamping-overboord.html,"Stadscamping Overboord offers accommodations in Den Bosch, 28 miles from Theatre De Nieuwe Doelen and 30 miles from Cityplaza Nieuwegein.",Caravan,Max. people: 4,4,,Mobile home; 15 m²; Private kitchen; View; Barbecue; Kitchen; Towels; Linens; Sitting area; Refrigerator; Tea/Coffee maker; Shared bathroom; Outdoor furniture; Dining table; Toilet paper,Kitchen; Towels; Linens; Sitting area; Refrigerator; Tea/Coffee maker; Shared bathroom; Outdoor furniture; Dining table; Toilet paper,788,175.2,876,EUR,"€ 876 € 788 Original price € 876 Current price € 788 € 175.20 × 5 nights € 876 Genius Discount - € 87.60 You’re getting a reduced rate because you’re a Genius member. Total € 788.40 Includes taxes and fees 10% off 10% off You’re getting a reduced rate because this property is offering a discount. Genius rewards You're getting a discount with Genius, Booking.com's loyalty program.",,,2025-12-16T13:30:10.447Z
stadscamping-overboord,Stadscamping Overboord,"van Veldekekade 35, 5216 KT Den Bosch, Netherlands",van Veldekekade 35,5216 KT,Noord-Brabant,Netherlands,8.9,37,51.686974,5.3242279,https://www.booking.com/hotel/nl/stadscamping-overboord.html,"Stadscamping Overboord offers accommodations in Den Bosch, 28 miles from Theatre De Nieuwe Doelen and 30 miles from Cityplaza Nieuwegein.",Bungalow - Water Front,Max. people: 4,4,,Entire bungalow; 15 m²; Private kitchen; View; Kitchen; Towels; Linens; Sitting area; Refrigerator; Tea/Coffee maker; Shared bathroom; Outdoor furniture; Dining area; Dining table; Toilet paper,Kitchen; Towels; Linens; Sitting area; Refrigerator; Tea/Coffee maker; Shared bathroom; Outdoor furniture; Dining area; Dining table; Toilet paper,788,175.2,876,EUR,"€ 876 € 788 Original price € 876 Current price € 788 € 175.20 × 5 nights € 876 Genius Discount - € 87.60 You’re getting a reduced rate because you’re a Genius member. Total € 788.40 Includes taxes and fees 10% off 10% off You’re getting a reduced rate because this property is offering a discount. Genius rewards You're getting a discount with Genius, Booking.com's loyalty program.",,,2025-12-16T13:30:10.447Z
stadscamping-overboord,Stadscamping Overboord,"van Veldekekade 35, 5216 KT Den Bosch, Netherlands",van Veldekekade 35,5216 KT,Noord-Brabant,Netherlands,8.9,37,51.686974,5.3242279,https://www.booking.com/hotel/nl/stadscamping-overboord.html,"Stadscamping Overboord offers accommodations in Den Bosch, 28 miles from Theatre De Nieuwe Doelen and 30 miles from Cityplaza Nieuwegein.",Two-Bedroom Cottage,Max. people: 4,4,,Entire bungalow; 23 m²; Private kitchen; Private bathroom; River view; Air conditioning; Free toiletries; Kitchen; Toilet; Sofa; Bathtub or shower; Towels; Linens; Sitting area; Refrigerator; Tea/Coffee maker; Heating; Kitchenware; Electric kettle; Outdoor furniture; Outdoor dining area; Dining area; Dining table; Clothes rack; Toilet paper,Free toiletries; Kitchen; Toilet; Sofa; Bathtub or shower; Towels; Linens; Sitting area; Refrigerator; Tea/Coffee maker; Heating; Kitchenware; Electric kettle; Outdoor furniture; Outdoor dining area; Dining area; Dining table; Clothes rack; Toilet paper,1.156,256.8,1.284,EUR,"€ 1,284 € 1,156 Original price € 1,284 Current price € 1,156 € 256.80 × 5 nights € 1,284 Genius Discount - € 128.40 You’re getting a reduced rate because you’re a Genius member. Total € 1,155.60 Includes taxes and fees 10% off 10% off You’re getting a reduced rate because this property is offering a discount. Genius rewards You're getting a discount with Genius, Booking.com's loyalty program.",,,2025-12-16T13:30:10.447Z
b-amp-b-de-blauwe-pauw-pauwennest,Studio # Het Pauwennest,"13 Hinthamereinde, 5211 PL Den Bosch, Netherlands",13 Hinthamereinde,5211 PL,Noord-Brabant,Netherlands,9.1,46,51.689285,5.3154722,https://www.booking.com/hotel/nl/b-amp-b-de-blauwe-pauw-pauwennest.html,"Providing a garden, Studio # Het Pauwennest features accommodations in Den Bosch. With garden views, this accommodation provides a terrace.",Double Room with Private Bathroom,Max. people: 2,2,1 sofa bed and; 1 queen bed,"80 m²; Private kitchen; Private bathroom; Garden view; Dishwasher; Flat-screen TV; Terrace; Coffee machine; Free toiletries; Kitchen; Safe; Streaming service (like Netflix); Toilet; Bathtub or shower; Towels; Linens; Cleaning products; Tile/Marble floor; High chair; Sitting area; TV; Refrigerator; Ironing facilities; Tea/Coffee maker; Radio; Microwave; Heating; Hairdryer; Kitchenware; Fan; Towels/Sheets (extra fee); Electric kettle; Outdoor furniture; Outdoor dining area; Cable channels; Oven; Stovetop; Toaster; Dining area; Dining table; Entire unit located on ground floor; Clothes rack; Toilet paper; Board games/puzzles; Books, DVDs or music for children; Carbon monoxide detector; Hand sanitizer","Free toiletries; Kitchen; Safe; Streaming service (like Netflix); Toilet; Bathtub or shower; Towels; Linens; Cleaning products; Tile/Marble floor; High chair; Sitting area; TV; Refrigerator; Ironing facilities; Tea/Coffee maker; Radio; Microwave; Heating; Hairdryer; Kitchenware; Fan; Towels/Sheets (extra fee); Electric kettle; Outdoor furniture; Outdoor dining area; Cable channels; Oven; Stovetop; Toaster; Dining area; Dining table; Entire unit located on ground floor; Clothes rack; Toilet paper; Board games/puzzles; Books, DVDs or music for children; Carbon monoxide detector; Hand sanitizer",1.09,1.09,,EUR,"€ 1,090 Price € 1,090 Includes taxes and fees",,,2025-12-16T13:30:10.447Z
